date,open,high,low,close,volume
2025-02-26,310.45,312.97,303.37,305.34,850729.0
2025-02-27,307.16,309.23,302.63,302.92,687587.0
2025-02-28,303.45,309.09,302.62,308.85,640453.0
2025-03-03,308.12,314.65,307.11,311.51,881949.0
2025-03-04,312.28,317.37,308.4,308.86,688632.0
2025-03-05,305.87,312.23,305.76,309.83,543000.0
2025-03-06,309.57,317.12,308.18,315.63,734520.0
2025-03-07,314.14,325.21,313.9,321.02,1005287.0
2025-03-10,321.9,332.9,319.18,326.68,1432925.0
2025-03-11,327.65,327.65,316.33,317.87,826022.0
2025-03-12,316.93,318.98,307.77,311.05,745936.0
2025-03-13,312.46,315.06,309.7,311.99,739408.0
2025-03-14,310.35,315.73,309.55,312.9,571032.0
2025-03-17,313.05,318.18,312.05,316.8,429803.0
2025-03-18,318.69,322.98,316.39,322.43,566067.0
2025-03-19,320.81,323.0,317.28,320.83,703660.0
2025-03-20,321.0,324.06,319.24,321.39,510607.0
2025-03-21,321.71,324.0,316.01,316.65,1039255.0
2025-03-24,317.46,321.01,315.68,320.4,597318.0
2025-03-25,321.46,321.51,313.4,316.84,420336.0
2025-03-26,317.99,322.89,316.9,321.23,538177.0
2025-03-27,322.5,327.27,319.82,324.74,559254.0
2025-03-28,325.79,329.99,324.24,325.04,524985.0
2025-03-31,325.89,332.24,325.62,329.0,1007632.0
2025-04-01,330.6,333.25,328.51,331.0,733452.0
2025-04-02,329.63,332.65,327.48,331.92,486270.0
2025-04-03,331.8,342.57,329.95,338.45,1230577.0
2025-04-04,336.27,343.91,321.0,322.4,2138591.0
2025-04-07,317.56,320.96,307.83,315.39,1448840.0
2025-04-08,324.81,326.0,311.29,313.84,1182248.0
2025-04-09,311.79,325.28,309.06,319.99,1157545.0
2025-04-10,320.67,331.57,318.07,327.27,991165.0
2025-04-11,323.73,332.78,323.12,330.19,822939.0
2025-04-14,329.83,331.16,326.03,329.2,624167.0
2025-04-15,329.97,330.11,326.52,328.63,437674.0
2025-04-16,330.01,335.16,327.74,329.44,568662.0
2025-04-17,324.45,333.51,324.45,330.13,1439113.0
2025-04-21,330.8,331.87,322.11,324.77,729829.0
2025-04-22,325.21,337.39,325.21,337.07,904274.0
2025-04-23,336.58,341.59,333.4,336.69,876071.0
2025-04-24,335.7,337.21,332.03,335.7,666297.0
2025-04-25,336.76,336.76,331.21,335.36,690079.0
2025-04-28,335.65,339.67,333.02,334.82,588189.0
2025-04-29,335.22,338.93,333.57,337.21,569505.0
2025-04-30,341.02,342.91,335.69,340.04,563688.0
2025-05-01,339.71,341.4,334.65,335.18,934123.0
2025-05-02,345.0,350.0,330.0,334.75,1357294.0
2025-05-05,337.01,337.06,332.62,333.01,648779.0
2025-05-06,332.88,337.0,331.93,333.82,943606.0
2025-05-07,335.0,335.87,331.32,334.44,638912.0
2025-05-08,333.08,337.25,330.21,333.11,588232.0
2025-05-09,333.19,335.42,331.84,333.46,277009.0
2025-05-12,324.08,328.26,309.59,315.74,1951303.0
2025-05-13,309.59,310.25,301.48,301.89,1703887.0
2025-05-14,305.25,307.16,302.11,303.35,1400359.0
2025-05-15,303.22,308.97,296.26,308.86,1517401.0
2025-05-16,309.4,320.97,307.78,320.94,896212.0
2025-05-19,320.55,322.88,318.0,321.96,378128.0
2025-05-20,323.85,325.48,322.36,325.0,511408.0
2025-05-21,322.63,326.0,317.01,317.09,369793.0
2025-05-22,315.91,316.46,310.2,312.68,771664.0
2025-05-23,314.2,316.59,310.51,315.99,585825.0
2025-05-27,316.9,316.99,311.7,315.28,578604.0
2025-05-28,314.98,315.8,310.28,310.86,461532.0
2025-05-29,310.0,312.1,308.39,312.05,617026.0
2025-05-30,312.28,319.25,310.05,316.64,670553.0
2025-06-02,315.6,319.95,312.18,314.99,436865.0
2025-06-03,312.31,315.0,310.3,311.67,493457.0
2025-06-04,311.26,312.8,309.71,310.12,415437.0
2025-06-05,310.58,312.99,309.21,311.02,389510.0
2025-06-06,311.64,312.51,309.5,312.18,1117335.0
2025-06-09,310.84,314.16,309.05,311.4,1066588.0
2025-06-10,312.8,318.13,311.05,313.62,1101519.0
2025-06-11,314.7,315.86,309.48,310.2,1036402.0
2025-06-12,311.06,315.83,308.37,315.37,1172824.0
2025-06-13,315.03,318.71,313.75,317.4,922203.0
2025-06-16,317.33,318.03,309.81,314.44,526201.0
2025-06-17,313.3,315.65,311.14,312.51,430538.0
2025-06-18,312.26,316.04,311.08,314.4,383038.0
2025-06-20,314.13,316.58,311.96,314.35,612207.0
2025-06-23,315.0,317.45,313.1,316.97,549531.0
2025-06-24,314.95,317.77,313.23,316.83,388317.0
2025-06-25,314.88,317.27,310.82,316.0,744084.0
2025-06-26,317.61,331.87,316.72,330.0,1244800.0
2025-06-27,329.0,332.57,325.96,326.31,1235750.0
2025-06-30,325.95,330.83,325.56,330.58,2646685.0
2025-07-01,331.92,338.89,330.61,334.39,1666350.0
2025-07-02,330.45,332.29,320.25,320.39,1839048.0
2025-07-03,320.34,323.1,318.68,319.75,364963.0
2025-07-07,320.92,320.92,310.53,313.63,641458.0
2025-07-08,311.82,314.6,310.61,312.0,858103.0
2025-07-09,312.49,312.49,306.78,309.78,344423.0
2025-07-10,308.0,311.82,306.33,308.78,395466.0
2025-07-11,306.0,307.24,302.07,303.27,769313.0
2025-07-14,303.43,304.36,301.0,303.06,341416.0
2025-07-15,303.76,305.08,299.54,302.44,501521.0
2025-07-16,301.64,306.46,300.01,305.82,604938.0
2025-07-17,303.21,304.24,295.93,298.28,958103.0
2025-07-18,298.79,298.79,293.27,295.71,1123233.0
2025-07-21,296.32,297.57,293.53,294.8,1046713.0
2025-07-22,295.8,302.89,295.35,300.05,668892.0
2025-07-23,301.19,304.8,300.74,304.34,669480.0
2025-07-24,300.0,303.0,293.04,293.93,762200.0
2025-07-25,294.67,298.85,294.0,296.37,622085.0
2025-07-28,294.69,296.02,290.92,292.39,540933.0
2025-07-29,290.19,297.4,285.81,292.17,979270.0
2025-07-30,289.81,298.71,287.46,297.86,1295149.0
2025-07-31,293.19,297.5,264.22,267.38,2721295.0
2025-08-01,269.49,271.0,256.89,262.23,1945439.0
2025-08-04,262.22,267.54,260.12,266.59,1242402.0
2025-08-05,268.25,276.59,267.31,270.74,1590339.0
2025-08-06,270.78,274.6,266.29,269.96,1108093.0
2025-08-07,270.0,272.19,267.57,271.0,1036303.0
2025-08-08,270.0,275.64,269.99,274.9,802073.0
2025-08-11,275.43,279.53,274.71,277.04,762335.0
2025-08-12,275.06,281.74,274.76,280.47,887272.0
2025-08-13,282.97,287.39,281.34,287.1,644963.0
2025-08-14,283.75,292.0,281.11,290.35,1148855.0
2025-08-15,295.25,300.18,293.92,296.86,1596484.0
2025-08-18,298.24,303.12,297.5,298.32,1182931.0
2025-08-19,299.05,302.59,298.0,302.11,751506.0
2025-08-20,303.35,305.67,301.3,304.57,739212.0
2025-08-21,304.39,305.3,300.69,300.95,434355.0
2025-08-22,302.66,308.42,302.42,304.35,579497.0
2025-08-25,304.14,304.14,298.78,300.76,498651.0
2025-08-26,300.14,301.11,297.94,300.32,749586.0
2025-08-27,301.28,301.59,298.28,299.95,454071.0
2025-08-28,299.15,299.5,294.86,299.0,742214.0
2025-08-29,299.84,302.97,298.35,300.87,532719.0
2025-09-02,301.28,306.34,300.14,300.72,645846.0
2025-09-03,299.99,301.13,297.77,300.48,480639.0
2025-09-04,299.26,304.04,296.28,304.03,750263.0
2025-09-05,303.63,307.55,303.28,305.31,487467.0
2025-09-08,306.59,306.59,299.26,300.89,457529.0
2025-09-09,302.67,304.77,300.15,302.01,516968.0
2025-09-10,300.65,303.97,299.03,302.44,622778.0
2025-09-11,304.48,307.58,303.0,305.87,612121.0
2025-09-12,304.73,308.3,302.61,302.76,501502.0
2025-09-15,302.99,303.5,295.73,297.14,432850.0
2025-09-16,297.25,298.76,292.32,294.21,570104.0
2025-09-17,294.97,299.7,294.84,296.59,426265.0
2025-09-18,296.21,297.24,293.25,293.76,386803.0
2025-09-19,293.83,294.94,287.06,290.36,754018.0
2025-09-22,290.1,290.1,287.36,288.62,504091.0
2025-09-23,288.77,292.08,287.01,290.08,412690.0
2025-09-24,288.72,292.5,288.72,291.43,433686.0
2025-09-25,292.97,293.01,282.8,284.06,684330.0
2025-09-26,285.27,286.78,284.66,286.17,469380.0
2025-09-29,285.1,287.73,283.57,286.64,352205.0
2025-09-30,286.82,292.45,286.45,288.25,595838.0
2025-10-01,287.98,292.53,286.36,291.65,782917.0
2025-10-02,290.7,297.07,288.1,296.98,616787.0
2025-10-03,296.78,315.47,295.95,311.0,1113735.0
2025-10-06,310.0,311.3,301.39,302.99,623115.0
2025-10-07,302.79,309.25,302.79,307.14,365318.0
2025-10-08,308.0,310.88,305.18,306.76,416129.0
2025-10-09,307.69,312.18,305.12,306.13,524621.0
2025-10-10,307.5,308.46,300.0,300.73,480455.0
2025-10-13,298.75,301.35,295.12,295.41,323888.0
2025-10-14,296.33,303.88,296.12,302.13,402194.0
2025-10-15,299.29,301.17,292.08,294.57,340051.0
2025-10-16,294.02,296.25,289.71,291.07,390550.0
2025-10-17,291.75,299.92,290.51,299.27,590716.0
2025-10-20,299.93,308.7,299.38,306.84,633172.0
2025-10-21,306.51,309.6,304.11,307.5,432314.0
2025-10-22,307.54,311.05,303.68,307.87,383089.0
2025-10-23,306.0,306.0,300.5,305.07,426687.0
2025-10-24,306.43,306.43,300.08,301.78,557466.0
2025-10-27,301.24,309.71,301.0,309.18,547440.0
2025-10-28,311.43,311.43,306.23,308.41,519881.0
2025-10-29,305.92,306.01,298.22,299.12,917369.0
2025-10-30,265.0,273.32,245.61,247.1,5583892.0
2025-10-31,248.06,248.53,240.67,244.41,2852248.0
2025-11-03,242.74,261.06,239.51,258.62,3891227.0
2025-11-04,257.5,264.8,256.0,264.66,2233818.0
2025-11-05,261.46,266.18,259.46,259.58,2272636.0
2025-11-06,259.58,264.57,255.67,256.38,1949090.0
2025-11-07,257.0,265.88,255.52,264.58,2102218.0
2025-11-10,261.1,263.59,256.52,258.16,1663142.0
2025-11-11,260.25,269.15,259.51,268.0,2197550.0
2025-11-12,266.5,276.14,266.5,270.61,1730300.0
2025-11-13,270.75,275.41,270.29,270.89,1910156.0
2025-11-14,272.0,273.6,267.69,269.66,1266772.0
2025-11-17,269.95,274.61,268.35,271.33,1379261.0
2025-11-18,270.2,274.21,268.28,272.61,1155156.0
2025-11-19,274.75,276.0,271.02,271.99,1002293.0
2025-11-20,271.41,274.43,267.51,269.6,1389008.0
2025-11-21,271.61,280.09,270.22,278.09,1006708.0
2025-11-24,280.12,281.0,269.54,271.47,1047390.0
2025-11-25,273.69,280.19,271.24,278.2,688182.0
2025-11-26,278.2,280.59,276.0,278.35,538399.0
2025-11-28,278.94,280.24,277.04,277.28,293490.0
2025-12-01,277.51,278.7,273.27,273.57,914217.0
2025-12-02,274.47,276.12,271.31,274.1,745926.0
2025-12-03,274.27,277.96,270.06,270.32,1135025.0
2025-12-04,270.0,272.09,266.51,268.42,797601.0
2025-12-05,268.46,269.08,263.87,265.44,588522.0
2025-12-08,265.44,265.5,258.27,263.54,1146098.0
2025-12-09,265.17,266.5,262.44,262.71,630260.0
